Dataset,Attack,Algorithm,n_seeds,test_mae_mean,test_mae_std,test_mae_n,test_rmse_mean,test_rmse_std,test_rmse_n,test_mape_mean,test_mape_std,test_mape_n,test_accuracy_mean,test_accuracy_std,test_accuracy_n,test_macro_f1_mean,test_macro_f1_std,test_macro_f1_n,test_macro_recall_mean,test_macro_recall_std,test_macro_recall_n,test_macro_precision_mean,test_macro_precision_std,test_macro_precision_n,test_auc_mean,test_auc_std,test_auc_n,sec_trust_auc_mean,sec_trust_auc_std,sec_trust_auc_n,sec_malicious_weight_mass_mean,sec_malicious_weight_mass_std,sec_malicious_weight_mass_n,sec_tdr_mean,sec_tdr_std,sec_tdr_n,sec_fpr_mean,sec_fpr_std,sec_fpr_n,sec_mean_trust_benign_mean,sec_mean_trust_benign_std,sec_mean_trust_benign_n,sec_mean_trust_malicious_mean,sec_mean_trust_malicious_std,sec_mean_trust_malicious_n,sec_trust_margin_mean,sec_trust_margin_std,sec_trust_margin_n
METR-LA,Label_Flipping,Multi-Krum,6,2.4491443236668906,0.008436437859771863,6,4.39662766456604,0.03323565430912116,6,6.0187718868255615,0.07791611963753102,6,0.8339833333333334,0.0009626352718795822,6,0.6998231518121033,0.0037206718296656934,6,0.6865272446249845,0.004887197667883616,6,0.7149712821800204,0.003089277733907253,6,0.974573277278159,0.0005602350331047085,6,1.0,0.0,6,0.0,0.0,6,1.0,0.0,6,0.14285714285714282,3.0404709722440586e-17,6,0.6666666666666666,8.599750569898517e-17,6,0.11111111111111112,0.0,6,0.5555555555555555,8.599750569898517e-17,6
METR-LA,Label_Flipping,SCAFFOLD,6,2.6021732091903687,0.049270328376517625,6,4.650082508722941,0.04054816776538588,6,6.80735198656718,0.25638149902478974,6,0.8278250000000001,0.002303421368312809,6,0.6838815876070473,0.009075710741947693,6,0.6638802908228313,0.012757809178843085,6,0.712534187180171,0.0009865103676627476,6,0.9727665239574258,0.0006359140946432549,6,0.5,0.0,6,0.3,0.0,6,0.0,0.0,6,0.0,0.0,6,0.5,0.0,6,0.5,0.0,6,0.0,0.0,6
METR-LA,Label_Flipping,Static-Mamdani-FL,6,3.6273440519968667,0.12219615284252702,6,5.307234684626262,0.13792208285784768,6,9.630285422007242,0.4029187053873106,6,0.7745416666666666,0.008810869234455038,6,0.5738965984023682,0.024907619944701503,6,0.5671419877273627,0.022284764014274264,6,0.6632898630281678,0.0086863977160148,6,0.9697838042213877,0.0011680185212115059,6,1.0,0.0,6,0.20838638655105765,0.0052265181831212815,6,0.0,0.0,6,0.0,0.0,6,0.7726153906194995,0.03236716787312114,6,0.47413431544994095,0.006158846835878792,6,0.2984810751695585,0.02737499341083997,6
METR-LA,Label_Flipping,ZeroTrust-ANFIS-FL,6,2.454720894495646,0.014684494864342736,6,4.3985105355580645,0.0362906945491713,6,6.0285294850667315,0.07253245922939726,6,0.8336749999999999,0.0009973715456137874,6,0.6985822271814327,0.0026751417340875336,6,0.6838544272934896,0.0019572137894366686,6,0.7155135326052665,0.004502993343138888,6,0.9744786157134769,0.0004967644132569484,6,0.9920634920634921,0.019440394783993453,6,0.0,0.0,6,1.0,0.0,6,0.11904761904761903,0.14045601146431072,6,0.6873954675007553,0.04947763849819861,6,0.35023948051771536,0.010023647743279096,6,0.33715598698304,0.046102226486734926,6
METR-LA,No_Attack,FLTrust,6,2.5168017546335855,0.04878293259092489,6,4.460776408513387,0.07288638370604585,6,6.264151891072591,0.16305880328359823,6,0.8308416666666667,0.00342336335592157,6,0.692734287857621,0.005426941494413558,6,0.6799653157461504,0.003934181759767593,6,0.7084102631170643,0.007894979919719873,6,0.9739742253261762,0.0008267890006591382,6,,,0,0.0,0.0,6,,,0,,,0,0.01018579195563992,0.005522115847660143,6,,,0,,,0
METR-LA,No_Attack,FedAvg,6,2.4237640301386514,0.007690289833237672,6,4.356253465016683,0.01597114042002613,6,5.961199124654134,0.07432266861282887,6,0.8358500000000001,0.0009848857801795833,6,0.7035500924458534,0.0024900373394019233,6,0.688669159460266,0.0030592080322204215,6,0.7206289964593804,0.0022158204934587854,6,0.9748583105237763,0.00025611424613733745,6,,,0,0.0,0.0,6,,,0,,,0,0.5,0.0,6,,,0,,,0
METR-LA,No_Attack,FedProx,6,2.4721726179122925,0.009346767849310387,6,4.395190397898356,0.017598264457637756,6,6.2041512330373125,0.07787406739840218,6,0.831975,0.0006698880503487206,6,0.6982823850910389,0.0014839648748959705,6,0.6838617194111318,0.0021515620706198126,6,0.7151142361019519,0.0018375624902225963,6,0.975120725536425,0.00012279925288645913,6,,,0,0.0,0.0,6,,,0,,,0,0.5,0.0,6,,,0,,,0
METR-LA,No_Attack,Multi-Krum,6,2.4488206704457602,0.007231063098133021,6,4.371175289154053,0.01902827586205864,6,6.025847434997559,0.096173420689459,6,0.8335416666666667,0.0006583438817720363,6,0.6993541762558225,0.0006904372524923261,6,0.685110188884882,0.002629177495392586,6,0.7163188009635216,0.003373612294391552,6,0.9748257849684986,0.00019557681513723425,6,,,0,0.0,0.0,6,,,0,,,0,0.5,0.0,6,,,0,,,0
METR-LA,No_Attack,SCAFFOLD,6,2.521056572596232,0.004430920397992533,6,4.412292559941609,0.01536948656130679,6,6.135748863220215,0.021980140298507155,6,0.8280416666666666,0.0003878358759406739,6,0.6974349060792093,0.0016792179557044535,6,0.6890161956522789,0.003012395725403274,6,0.7071616586055195,0.001661211051696336,6,0.9755813846487014,7.083649535812233e-05,6,,,0,0.0,0.0,6,,,0,,,0,0.5,0.0,6,,,0,,,0
METR-LA,No_Attack,Static-Mamdani-FL,6,2.4262571334838867,0.010379971503654118,6,4.357943534851074,0.019484439203385225,6,5.959785381952922,0.0660220178519666,6,0.8354083333333332,0.0009723253913514234,6,0.7026085457711603,0.002560769611946158,6,0.6878041097945204,0.003618298787626719,6,0.7196680004652194,0.0023990986496539354,6,0.9749254540316606,0.0001848318071370968,6,,,0,0.0,0.0,6,,,0,,,0,0.7823899458985708,0.03402154191674967,6,,,0,,,0
METR-LA,No_Attack,ZeroTrust-ANFIS-FL,6,2.427218516667684,0.011513621362293561,6,4.365150610605876,0.027747785133094127,6,5.923146406809489,0.06869820026095319,6,0.8350166666666666,0.0011948500603283661,6,0.7012108052117231,0.0036403515329731444,6,0.6879350300504657,0.003439052356981505,6,0.7160461150750844,0.004893745585784365,6,0.9748160028859564,0.0003063727292995462,6,,,0,0.0,0.0,6,,,0,,,0,0.5486258118264731,0.0016438896215343292,6,,,0,,,0
METR-LA,Sybil_Poisoning,FLTrust,6,3.8226869106292725,1.4200608665833712,6,5.399835109710693,1.0679738534160295,6,8.780067602793375,2.904169562330507,6,0.7249166666666667,0.14376654223659502,6,0.6234158407852656,0.09294428555171641,6,0.6374354363874689,0.05784151895115066,6,0.6721890052504472,0.051792324728230275,6,0.9707478622926605,0.005083839263400951,6,0.6785714285714287,0.35499353256540506,6,0.1638809774786442,0.19820204976461184,6,1.0,0.0,6,1.0,0.0,6,0.06584547665191903,0.07581529698221656,6,0.009604645789497428,0.012460107192760857,6,0.0562408308624216,0.08384006178052873,6
METR-LA,Sybil_Poisoning,FedAvg,6,4.640445629755656,0.9427099525701914,6,5.996643781661987,0.582101138460784,6,10.741917133331299,1.3019392346449696,6,0.64085,0.09482462760274886,6,0.5625600887359757,0.03412547502755503,6,0.6044807200840926,0.015685991608549173,6,0.6326380227502016,0.026117215297805224,6,0.9691968617393224,0.001891021691512566,6,0.5,0.0,6,0.3,0.0,6,0.0,0.0,6,0.0,0.0,6,0.5,0.0,6,0.5,0.0,6,0.0,0.0,6
METR-LA,Sybil_Poisoning,FedProx,6,4.65502127011617,0.15216003706636438,6,5.843794981638591,0.15115511834883713,6,10.492021560668945,0.33370633810342754,6,0.6439583333333333,0.014296272824294673,6,0.5725771258738925,0.01882877743508468,6,0.6180471783076867,0.014234339151572779,6,0.6248123744170669,0.013428434637058811,6,0.9713915304511146,0.0009190975215781735,6,0.5,0.0,6,0.3,0.0,6,0.0,0.0,6,0.0,0.0,6,0.5,0.0,6,0.5,0.0,6,0.0,0.0,6
METR-LA,Sybil_Poisoning,Multi-Krum,6,4.976073622703552,2.498173015579721,6,6.371585369110107,2.281430417587327,6,11.12362011273702,4.983008859733311,6,0.6144416666666667,0.23518353134662015,6,0.5478802942967985,0.17824208151187654,6,0.5918960348336105,0.12686820646423114,6,0.6395727420350672,0.07386159242638268,6,0.9651318702037424,0.012870095815782438,6,0.5873015873015873,0.3021715310296075,6,0.2619047619047619,0.16700645635000172,6,0.5555555555555555,0.2721655269759087,6,0.3333333333333333,0.11664236870396086,6,0.5291005291005292,0.10072384367653582,6,0.43209876543209885,0.23502230191191695,6,0.09700176366843027,0.3357461455884528,6
METR-LA,Sybil_Poisoning,SCAFFOLD,6,2.734240174293518,0.08709636628255557,6,4.743225812911987,0.04444142780415435,6,7.011127312978108,0.2366446941415315,6,0.8223416666666665,0.004974376007768892,6,0.6826856885570837,0.0044527305145500035,6,0.6741756313629814,0.008518152504517982,6,0.7004399915146525,0.008932298231369207,6,0.9735092799838226,0.0005317707984344399,6,0.5,0.0,6,0.3,0.0,6,0.0,0.0,6,0.0,0.0,6,0.5,0.0,6,0.5,0.0,6,0.0,0.0,6
METR-LA,Sybil_Poisoning,Static-Mamdani-FL,6,3.9336937268575034,0.3342241340164891,6,5.280626932779948,0.25138800148579726,6,9.182604630788168,0.5192523669101307,6,0.7240666666666667,0.035627049648640066,6,0.6295184880136889,0.015988040961472057,6,0.654999088949976,0.010625097976404287,6,0.661759212082294,0.012181263638871793,6,0.9719338894106172,0.0013797327074084131,6,1.0,0.0,6,0.21397283527950658,0.005777190308141299,6,0.0,0.0,6,0.0,0.0,6,0.7562009556939406,0.030901902849802328,6,0.47986997598668957,0.004106951304793427,6,0.276330979707251,0.027671668873822677,6
METR-LA,Sybil_Poisoning,ZeroTrust-ANFIS-FL,6,2.4638955195744834,0.0164149859335157,6,4.425042311350505,0.04721225415331217,6,6.085580190022786,0.0961062289434934,6,0.8340333333333333,0.0010496030995889168,6,0.698638817693851,0.002847195573056839,6,0.68341652499406,0.005043347876488115,6,0.7164453517056465,0.00511444676707849,6,0.9743845917085011,0.000611837604397406,6,1.0,0.0,6,0.0,0.0,6,1.0,0.0,6,0.09523809523809523,0.14754222271266348,6,0.6766832089007494,0.038584018669196134,6,0.312601156581611,0.008332168248917284,6,0.3640820523191384,0.042842215639291824,6
